loan_id,customer_id,file_date,internal_risk_score,risk_band_code,source_system,fraud_flag
LN-507322,CUST-106233,2025-05-02,757.0,R2,RISK_ENGINE,False
LN-507323,CUST-101798,2025-05-02,767.0,R2,RISK_ENGINE,False
LN-507324,CUST-101280,2025-05-02,764.0,R2,RISK_ENGINE,False
LN-507325,CUST-104261,2025-05-02,758.0,R2,RISK_ENGINE,False
LN-507326,CUST-103366,2025-05-02,726.0,R3,RISK_ENGINE,False
LN-507327,CUST-102304,2025-05-02,821.0,R1,RISK_ENGINE,False
LN-507328,CUST-107087,2025-05-02,714.0,R3,RISK_ENGINE,False
LN-507329,CUST-102541,2025-05-02,815.0,R1,RISK_ENGINE,False
LN-507330,CUST-107359,2025-05-02,720.0,R3,RISK_ENGINE,False
LN-507331,CUST-107892,2025-05-02,763.0,R2,RISK_ENGINE,False
LN-507332,CUST-102110,2025-05-02,631.0,R5,RISK_ENGINE,False
LN-507333,CUST-101214,2025-05-02,624.0,R5,RISK_ENGINE,False
LN-507334,CUST-101167,2025-05-02,812.0,R1,RISK_ENGINE,False
LN-507335,CUST-106107,2025-05-02,641.0,R5,RISK_ENGINE,False
LN-507336,CUST-103715,2025-05-02,820.0,R1,RISK_ENGINE,False
LN-507337,CUST-100769,2025-05-02,719.0,R3,RISK_ENGINE,False
LN-507338,CUST-105875,2025-05-02,699.0,R4,RISK_ENGINE,False
LN-507339,CUST-106265,2025-05-02,634.0,R5,RISK_ENGINE,False
LN-507340,CUST-105910,2025-05-02,715.0,R3,RISK_ENGINE,False
LN-507341,CUST-106600,2025-05-02,722.0,R3,RISK_ENGINE,False
LN-507342,CUST-107074,2025-05-02,826.0,R1,RISK_ENGINE,False
LN-507343,CUST-102057,2025-05-02,801.0,R1,RISK_ENGINE,False
LN-507344,CUST-104608,2025-05-02,714.0,R3,RISK_ENGINE,False
LN-507345,CUST-102528,2025-05-02,693.0,R4,RISK_ENGINE,False
LN-507346,CUST-106750,2025-05-02,677.0,R4,RISK_ENGINE,False
LN-507347,CUST-100891,2025-05-02,677.0,R4,RISK_ENGINE,False
LN-507348,CUST-107968,2025-05-02,677.0,R4,RISK_ENGINE,False
LN-507349,CUST-107186,2025-05-02,830.0,R1,RISK_ENGINE,False
LN-507350,CUST-102550,2025-05-02,809.0,R1,RISK_ENGINE,False
LN-507351,CUST-106463,2025-05-02,683.0,R4,RISK_ENGINE,False
LN-507352,CUST-105945,2025-05-02,694.0,R4,RISK_ENGINE,False
LN-507353,CUST-105772,2025-05-02,713.0,R3,RISK_ENGINE,False
LN-507354,CUST-105978,2025-05-02,751.0,R2,RISK_ENGINE,False
LN-507355,CUST-105895,2025-05-02,682.0,R4,RISK_ENGINE,False
LN-507356,CUST-101874,2025-05-02,591.0,R6,RISK_ENGINE,False
LN-507357,CUST-100542,2025-05-02,824.0,R1,RISK_ENGINE,False
LN-507358,CUST-102646,2025-05-02,721.0,R3,RISK_ENGINE,False
LN-507359,CUST-102360,2025-05-02,748.0,R2,RISK_ENGINE,False
LN-507360,CUST-103246,2025-05-02,615.0,R6,RISK_ENGINE,False
LN-507361,CUST-102779,2025-05-02,827.0,R1,RISK_ENGINE,False
LN-507362,CUST-106398,2025-05-02,684.0,R4,RISK_ENGINE,False
LN-507363,CUST-107423,2025-05-02,447.0,R7,RISK_ENGINE,False
LN-507364,CUST-107373,2025-05-02,671.0,R4,RISK_ENGINE,False
LN-507365,CUST-106282,2025-05-02,731.0,R3,RISK_ENGINE,False
LN-507366,CUST-103622,2025-05-02,592.0,R6,RISK_ENGINE,False
LN-507367,CUST-103978,2025-05-02,448.0,R7,RISK_ENGINE,False
LN-507368,CUST-107095,2025-05-02,671.0,R4,RISK_ENGINE,False
LN-507369,CUST-104434,2025-05-02,637.0,R5,RISK_ENGINE,False
LN-507370,CUST-100241,2025-05-02,678.0,R4,RISK_ENGINE,False
LN-507371,CUST-104160,2025-05-02,673.0,R4,RISK_ENGINE,False
LN-507372,CUST-101125,2025-05-02,757.0,R2,RISK_ENGINE,False
LN-507373,CUST-104983,2025-05-02,681.0,R4,RISK_ENGINE,False
LN-507374,CUST-106396,2025-05-02,812.0,R1,RISK_ENGINE,False
LN-507375,CUST-106017,2025-05-02,682.0,R4,RISK_ENGINE,False
LN-507376,CUST-102717,2025-05-02,674.0,R4,RISK_ENGINE,False
LN-507377,CUST-105341,2025-05-02,815.0,R1,RISK_ENGINE,False
LN-507378,CUST-101639,2025-05-02,684.0,R4,RISK_ENGINE,False
LN-507379,CUST-106530,2025-05-02,681.0,R4,RISK_ENGINE,False
LN-507380,CUST-102799,2025-05-02,689.0,R4,RISK_ENGINE,False
LN-507381,CUST-102854,2025-05-02,608.0,R6,RISK_ENGINE,False
LN-507382,CUST-104193,2025-05-02,675.0,R4,RISK_ENGINE,False
LN-507383,CUST-100064,2025-05-02,590.0,R6,RISK_ENGINE,False
LN-507384,CUST-100320,2025-05-02,429.0,R7,RISK_ENGINE,False
LN-507385,CUST-100977,2025-05-02,708.0,R3,RISK_ENGINE,False
LN-507386,CUST-101912,2025-05-02,805.0,R1,RISK_ENGINE,False
LN-507387,CUST-101252,2025-05-02,727.0,R3,RISK_ENGINE,False
LN-507388,CUST-105322,2025-05-02,440.0,R7,RISK_ENGINE,False
LN-507389,CUST-106213,2025-05-02,711.0,R3,RISK_ENGINE,False
LN-507390,CUST-104181,2025-05-02,717.0,R3,RISK_ENGINE,False
LN-507391,CUST-106554,2025-05-02,822.0,R1,RISK_ENGINE,False
LN-507392,CUST-103055,2025-05-02,681.0,R4,RISK_ENGINE,False
LN-507393,CUST-105518,2025-05-02,816.0,R1,RISK_ENGINE,False
LN-507394,CUST-107217,2025-05-02,690.0,R4,RISK_ENGINE,False
LN-507395,CUST-106719,2025-05-02,712.0,R3,RISK_ENGINE,False
LN-507396,CUST-101754,2025-05-02,751.0,R2,RISK_ENGINE,False
LN-507397,CUST-105437,2025-05-02,712.0,R3,RISK_ENGINE,False
LN-507398,CUST-101073,2025-05-02,731.0,R3,RISK_ENGINE,False
LN-507399,CUST-104430,2025-05-02,680.0,R4,RISK_ENGINE,False
LN-507400,CUST-106009,2025-05-02,637.0,R5,RISK_ENGINE,False
LN-507401,CUST-102046,2025-05-02,680.0,R4,RISK_ENGINE,False
LN-507402,CUST-105591,2025-05-02,773.0,R2,RISK_ENGINE,False
LN-507403,CUST-105449,2025-05-02,755.0,R2,RISK_ENGINE,False
LN-507404,CUST-101740,2025-05-02,810.0,R1,RISK_ENGINE,False
LN-507405,CUST-101329,2025-05-02,684.0,R4,RISK_ENGINE,False
LN-507406,CUST-107944,2025-05-02,686.0,R4,RISK_ENGINE,False
LN-507407,CUST-103066,2025-05-02,639.0,R5,RISK_ENGINE,False
LN-507408,CUST-104416,2025-05-02,722.0,R3,RISK_ENGINE,False
LN-507409,CUST-104540,2025-05-02,713.0,R3,RISK_ENGINE,False
LN-507410,CUST-105278,2025-05-02,679.0,R4,RISK_ENGINE,False
LN-507411,CUST-107388,2025-05-02,649.0,R5,RISK_ENGINE,False
LN-507412,CUST-106876,2025-05-02,811.0,R1,RISK_ENGINE,False
LN-507413,CUST-103705,2025-05-02,734.0,R3,RISK_ENGINE,False
LN-507414,CUST-100335,2025-05-02,629.0,R5,RISK_ENGINE,False
LN-507415,CUST-106213,2025-05-02,677.0,R4,RISK_ENGINE,False
LN-507416,CUST-102907,2025-05-02,724.0,R3,RISK_ENGINE,False
LN-507417,CUST-106283,2025-05-02,724.0,R3,RISK_ENGINE,False
LN-507418,CUST-101009,2025-05-02,822.0,R1,RISK_ENGINE,False
LN-507419,CUST-101146,2025-05-02,647.0,R5,RISK_ENGINE,False
LN-507420,CUST-103730,2025-05-02,695.0,R4,RISK_ENGINE,False
LN-507421,CUST-101792,2025-05-02,645.0,R5,RISK_ENGINE,False
LN-507422,CUST-104084,2025-05-02,670.0,R4,RISK_ENGINE,False
LN-507423,CUST-100661,2025-05-02,647.0,R5,RISK_ENGINE,False
LN-507424,CUST-102436,2025-05-02,634.0,R5,RISK_ENGINE,False
LN-507425,CUST-101854,2025-05-02,591.0,R6,RISK_ENGINE,False
LN-507426,CUST-104143,2025-05-02,679.0,R4,RISK_ENGINE,False
LN-507427,CUST-106387,2025-05-02,677.0,R4,RISK_ENGINE,False
LN-507428,CUST-104902,2025-05-02,671.0,R4,RISK_ENGINE,False
LN-507429,CUST-105453,2025-05-02,648.0,R5,RISK_ENGINE,False
LN-507430,CUST-105582,2025-05-02,674.0,R4,RISK_ENGINE,False
LN-507431,CUST-103943,2025-05-02,766.0,R2,RISK_ENGINE,False
LN-507432,CUST-103054,2025-05-02,762.0,R2,RISK_ENGINE,False
LN-507433,CUST-101971,2025-05-02,661.0,R4,RISK_ENGINE,False
LN-507434,CUST-100659,2025-05-02,680.0,R4,RISK_ENGINE,False
LN-507435,CUST-105867,2025-05-02,631.0,R5,RISK_ENGINE,False
LN-507436,CUST-104992,2025-05-02,754.0,R2,RISK_ENGINE,False
LN-507437,CUST-103979,2025-05-02,684.0,R4,RISK_ENGINE,False
LN-507438,CUST-105813,2025-05-02,672.0,R4,RISK_ENGINE,False
LN-507439,CUST-107631,2025-05-02,822.0,R1,RISK_ENGINE,False
LN-507440,CUST-100121,2025-05-02,759.0,R2,RISK_ENGINE,False
LN-507441,CUST-106578,2025-05-02,642.0,R5,RISK_ENGINE,False
LN-507442,CUST-100950,2025-05-02,675.0,R4,RISK_ENGINE,False
LN-507443,CUST-100708,2025-05-02,642.0,R5,RISK_ENGINE,False
LN-507444,CUST-100807,2025-05-02,636.0,R5,RISK_ENGINE,False
LN-507445,CUST-103076,2025-05-02,816.0,R1,RISK_ENGINE,False
LN-507446,CUST-100448,2025-05-02,620.0,R5,RISK_ENGINE,False
LN-507447,CUST-107395,2025-05-02,688.0,R4,RISK_ENGINE,False
LN-507448,CUST-105107,2025-05-02,679.0,R4,RISK_ENGINE,False
LN-507449,CUST-102924,2025-05-02,757.0,R2,RISK_ENGINE,False
LN-507450,CUST-106123,2025-05-02,424.0,R7,RISK_ENGINE,False
LN-507451,CUST-104827,2025-05-02,721.0,R3,RISK_ENGINE,False
LN-507452,CUST-100567,2025-05-02,689.0,R4,RISK_ENGINE,False
LN-507453,CUST-103365,2025-05-02,724.0,R3,RISK_ENGINE,False
LN-507454,CUST-103416,2025-05-02,751.0,R2,RISK_ENGINE,False
LN-507455,CUST-100571,2025-05-02,814.0,R1,RISK_ENGINE,False
LN-507456,CUST-103083,2025-05-02,820.0,R1,RISK_ENGINE,False
LN-507457,CUST-105975,2025-05-02,763.0,R2,RISK_ENGINE,False
LN-507458,CUST-106134,2025-05-02,717.0,R3,RISK_ENGINE,False
LN-507459,CUST-100077,2025-05-02,753.0,R2,RISK_ENGINE,False
LN-507460,CUST-107761,2025-05-02,748.0,R2,RISK_ENGINE,False
LN-507461,CUST-103967,2025-05-02,750.0,R2,RISK_ENGINE,False
LN-507462,CUST-100028,2025-05-02,750.0,R2,RISK_ENGINE,False
LN-507463,CUST-105281,2025-05-02,812.0,R1,RISK_ENGINE,False
LN-507464,CUST-100700,2025-05-02,740.0,R2,RISK_ENGINE,False
LN-507465,CUST-103560,2025-05-02,716.0,R3,RISK_ENGINE,False
LN-507466,CUST-105148,2025-05-02,647.0,R5,RISK_ENGINE,False
LN-507467,CUST-104625,2025-05-02,682.0,R4,RISK_ENGINE,False
LN-507468,CUST-102951,2025-05-02,595.0,R6,RISK_ENGINE,False
LN-507469,CUST-100505,2025-05-02,725.0,R3,RISK_ENGINE,False
LN-507470,CUST-107809,2025-05-02,647.0,R5,RISK_ENGINE,False
LN-507471,CUST-100237,2025-05-02,636.0,R5,RISK_ENGINE,False
LN-507472,CUST-107030,2025-05-02,774.0,R2,RISK_ENGINE,False
LN-507473,CUST-105836,2025-05-02,669.0,R4,RISK_ENGINE,False
LN-507474,CUST-107725,2025-05-02,637.0,R5,RISK_ENGINE,False
LN-507475,CUST-103757,2025-05-02,686.0,R4,RISK_ENGINE,False
LN-507476,CUST-106361,2025-05-02,723.0,R3,RISK_ENGINE,False
LN-507477,CUST-105037,2025-05-02,750.0,R2,RISK_ENGINE,False
LN-507478,CUST-106218,2025-05-02,836.0,R1,RISK_ENGINE,False
LN-507479,CUST-102316,2025-05-02,814.0,R1,RISK_ENGINE,False
LN-507480,CUST-104968,2025-05-02,589.0,R6,RISK_ENGINE,False
LN-507481,CUST-106439,2025-05-02,769.0,R2,RISK_ENGINE,False
LN-507482,CUST-104576,2025-05-02,812.0,R1,RISK_ENGINE,False
LN-507483,CUST-101606,2025-05-02,694.0,R4,RISK_ENGINE,False
LN-507484,CUST-103734,2025-05-02,640.0,R5,RISK_ENGINE,False
LN-507485,CUST-102434,2025-05-02,725.0,R3,RISK_ENGINE,False
LN-507486,CUST-101982,2025-05-02,647.0,R5,RISK_ENGINE,False
LN-507487,CUST-100401,2025-05-02,765.0,R2,RISK_ENGINE,False
LN-507488,CUST-105068,2025-05-02,757.0,R2,RISK_ENGINE,False
LN-507489,CUST-105187,2025-05-02,653.0,R5,RISK_ENGINE,False
LN-507490,CUST-105820,2025-05-02,665.0,R4,RISK_ENGINE,False
LN-507491,CUST-104366,2025-05-02,811.0,R1,RISK_ENGINE,False
LN-507492,CUST-100971,2025-05-02,803.0,R1,RISK_ENGINE,False
LN-507493,CUST-106747,2025-05-02,680.0,R4,RISK_ENGINE,False
LN-507494,CUST-102175,2025-05-02,644.0,R5,RISK_ENGINE,False
LN-507495,CUST-102033,2025-05-02,714.0,R3,RISK_ENGINE,False
LN-507496,CUST-100633,2025-05-02,628.0,R5,RISK_ENGINE,False
LN-507497,CUST-107428,2025-05-02,636.0,R5,RISK_ENGINE,False
LN-507498,CUST-101243,2025-05-02,720.0,R3,RISK_ENGINE,False
LN-507499,CUST-103204,2025-05-02,728.0,R3,RISK_ENGINE,False
LN-507500,CUST-104398,2025-05-02,815.0,R1,RISK_ENGINE,False
LN-507501,CUST-102100,2025-05-02,590.0,R6,RISK_ENGINE,False
LN-507502,CUST-105830,2025-05-02,815.0,R1,RISK_ENGINE,False
LN-507503,CUST-100120,2025-05-02,692.0,R4,RISK_ENGINE,False
LN-507504,CUST-106791,2025-05-02,754.0,R2,RISK_ENGINE,False
LN-507505,CUST-105002,2025-05-02,777.0,R2,RISK_ENGINE,False
LN-507506,CUST-101954,2025-05-02,678.0,R4,RISK_ENGINE,False
LN-507507,CUST-107078,2025-05-02,766.0,R2,RISK_ENGINE,False
LN-507508,CUST-106746,2025-05-02,595.0,R6,RISK_ENGINE,False
LN-507509,CUST-104301,2025-05-02,649.0,R5,RISK_ENGINE,False
LN-507510,CUST-102103,2025-05-02,727.0,R3,RISK_ENGINE,False
LN-507511,CUST-106940,2025-05-02,822.0,R1,RISK_ENGINE,False
LN-507512,CUST-101569,2025-05-02,639.0,R5,RISK_ENGINE,False
LN-507513,CUST-104721,2025-05-02,715.0,R3,RISK_ENGINE,False
LN-507514,CUST-107132,2025-05-02,716.0,R3,RISK_ENGINE,False
LN-507515,CUST-100094,2025-05-02,806.0,R1,RISK_ENGINE,False
LN-507516,CUST-102025,2025-05-02,675.0,R4,RISK_ENGINE,False
LN-507517,CUST-102566,2025-05-02,711.0,R3,RISK_ENGINE,False
LN-507518,CUST-104550,2025-05-02,679.0,R4,RISK_ENGINE,False
LN-507519,CUST-106983,2025-05-02,819.0,R1,RISK_ENGINE,False
LN-507520,CUST-104699,2025-05-02,667.0,R4,RISK_ENGINE,False
LN-507521,CUST-103667,2025-05-02,756.0,R2,RISK_ENGINE,False
LN-507522,CUST-107322,2025-05-02,605.0,R6,RISK_ENGINE,False
LN-507523,CUST-103682,2025-05-02,720.0,R3,RISK_ENGINE,False
LN-507524,CUST-100177,2025-05-02,599.0,R6,RISK_ENGINE,False
LN-507525,CUST-103619,2025-05-02,674.0,R4,RISK_ENGINE,False
LN-507526,CUST-103589,2025-05-02,765.0,R2,RISK_ENGINE,False
LN-507527,CUST-102557,2025-05-02,704.0,R3,RISK_ENGINE,False
LN-507528,CUST-107463,2025-05-02,670.0,R4,RISK_ENGINE,False
LN-507529,CUST-104119,2025-05-02,635.0,R5,RISK_ENGINE,False
LN-507530,CUST-106682,2025-05-02,427.0,R7,RISK_ENGINE,False
LN-507531,CUST-107734,2025-05-02,646.0,R5,RISK_ENGINE,False
LN-507532,CUST-100696,2025-05-02,628.0,R5,RISK_ENGINE,False
LN-507533,CUST-106856,2025-05-02,632.0,R5,RISK_ENGINE,False
LN-507534,CUST-103380,2025-05-02,644.0,R5,RISK_ENGINE,False
LN-507535,CUST-107509,2025-05-02,672.0,R4,RISK_ENGINE,False
LN-507536,CUST-105011,2025-05-02,681.0,R4,RISK_ENGINE,False
LN-507537,CUST-105385,2025-05-02,637.0,R5,RISK_ENGINE,False
LN-507538,CUST-103752,2025-05-02,695.0,R4,RISK_ENGINE,False
LN-507539,CUST-104491,2025-05-02,636.0,R5,RISK_ENGINE,False
LN-507540,CUST-101585,2025-05-02,720.0,R3,RISK_ENGINE,False
LN-507541,CUST-103036,2025-05-02,674.0,R4,RISK_ENGINE,False
LN-507542,CUST-100034,2025-05-02,721.0,R3,RISK_ENGINE,False
LN-507543,CUST-105819,2025-05-02,681.0,R4,RISK_ENGINE,False
LN-507544,CUST-105821,2025-05-02,600.0,R6,RISK_ENGINE,False
LN-507545,CUST-104352,2025-05-02,817.0,R1,RISK_ENGINE,False
LN-507546,CUST-104629,2025-05-02,678.0,R4,RISK_ENGINE,False
LN-507547,CUST-104793,2025-05-02,606.0,R6,RISK_ENGINE,False
LN-507548,CUST-103783,2025-05-02,807.0,R1,RISK_ENGINE,False
LN-507549,CUST-102741,2025-05-02,690.0,R4,RISK_ENGINE,False
LN-507550,CUST-105690,2025-05-02,599.0,R6,RISK_ENGINE,False
LN-507551,CUST-103437,2025-05-02,724.0,R3,RISK_ENGINE,False
LN-507552,CUST-105889,2025-05-02,710.0,R3,RISK_ENGINE,False
LN-507553,CUST-105697,2025-05-02,755.0,R2,RISK_ENGINE,False
LN-507554,CUST-105610,2025-05-02,679.0,R4,RISK_ENGINE,False
LN-507555,CUST-100395,2025-05-02,634.0,R5,RISK_ENGINE,False
LN-507556,CUST-106405,2025-05-02,804.0,R1,RISK_ENGINE,False
LN-507557,CUST-102178,2025-05-02,639.0,R5,RISK_ENGINE,False
LN-507558,CUST-104226,2025-05-02,642.0,R5,RISK_ENGINE,False
LN-507559,CUST-100595,2025-05-02,689.0,R4,RISK_ENGINE,False
LN-507560,CUST-103358,2025-05-02,751.0,R2,RISK_ENGINE,False
LN-507561,CUST-103776,2025-05-02,723.0,R3,RISK_ENGINE,False
LN-507562,CUST-101886,2025-05-02,663.0,R4,RISK_ENGINE,False
LN-507563,CUST-102247,2025-05-02,684.0,R4,RISK_ENGINE,False
LN-507564,CUST-106169,2025-05-02,748.0,R2,RISK_ENGINE,False
LN-507565,CUST-100207,2025-05-02,711.0,R3,RISK_ENGINE,False
LN-507566,CUST-102690,2025-05-02,641.0,R5,RISK_ENGINE,False
LN-507567,CUST-103388,2025-05-02,603.0,R6,RISK_ENGINE,False
LN-507568,CUST-106057,2025-05-02,713.0,R3,RISK_ENGINE,False
LN-507569,CUST-104189,2025-05-02,675.0,R4,RISK_ENGINE,False
LN-507570,CUST-105334,2025-05-02,672.0,R4,RISK_ENGINE,False
LN-507571,CUST-100153,2025-05-02,676.0,R4,RISK_ENGINE,False
LN-507572,CUST-103389,2025-05-02,693.0,R4,RISK_ENGINE,False
LN-507573,CUST-100987,2025-05-02,754.0,R2,RISK_ENGINE,False
LN-507574,CUST-103934,2025-05-02,722.0,R3,RISK_ENGINE,False
LN-507575,CUST-104741,2025-05-02,594.0,R6,RISK_ENGINE,False
LN-507576,CUST-104905,2025-05-02,639.0,R5,RISK_ENGINE,False
LN-507577,CUST-105647,2025-05-02,684.0,R4,RISK_ENGINE,False
LN-507578,CUST-104173,2025-05-02,686.0,R4,RISK_ENGINE,False
LN-507579,CUST-102336,2025-05-02,810.0,R1,RISK_ENGINE,False
LN-507580,CUST-106841,2025-05-02,649.0,R5,RISK_ENGINE,False
LN-507581,CUST-100936,2025-05-02,813.0,R1,RISK_ENGINE,False
LN-507582,CUST-107262,2025-05-02,675.0,R4,RISK_ENGINE,False
LN-507583,CUST-107406,2025-05-02,666.0,R4,RISK_ENGINE,False
LN-507584,CUST-100935,2025-05-02,723.0,R3,RISK_ENGINE,False
LN-507585,CUST-107414,2025-05-02,689.0,R4,RISK_ENGINE,False
LN-507586,CUST-101555,2025-05-02,764.0,R2,RISK_ENGINE,False
LN-507587,CUST-104467,2025-05-02,671.0,R4,RISK_ENGINE,False
LN-507588,CUST-105149,2025-05-02,730.0,R3,RISK_ENGINE,False
LN-507589,CUST-107935,2025-05-02,637.0,R5,RISK_ENGINE,False
LN-507590,CUST-101046,2025-05-02,598.0,R6,RISK_ENGINE,False
LN-507591,CUST-103740,2025-05-02,755.0,R2,RISK_ENGINE,False
LN-507592,CUST-101737,2025-05-02,713.0,R3,RISK_ENGINE,False
LN-507593,CUST-106703,2025-05-02,682.0,R4,RISK_ENGINE,False
LN-507594,CUST-103741,2025-05-02,753.0,R2,RISK_ENGINE,False
LN-507595,CUST-101284,2025-05-02,725.0,R3,RISK_ENGINE,False
LN-507596,CUST-100027,2025-05-02,663.0,R4,RISK_ENGINE,False
LN-507597,CUST-107474,2025-05-02,825.0,R1,RISK_ENGINE,False
LN-507598,CUST-106607,2025-05-02,811.0,R1,RISK_ENGINE,False
LN-507599,CUST-106876,2025-05-02,631.0,R5,RISK_ENGINE,False
LN-507600,CUST-100133,2025-05-02,719.0,R3,RISK_ENGINE,False
LN-507601,CUST-107391,2025-05-02,723.0,R3,RISK_ENGINE,False
LN-507602,CUST-101371,2025-05-02,750.0,R2,RISK_ENGINE,False
LN-507603,CUST-102054,2025-05-02,636.0,R5,RISK_ENGINE,False
LN-507604,CUST-107465,2025-05-02,766.0,R2,RISK_ENGINE,False
LN-507605,CUST-100388,2025-05-02,763.0,R2,RISK_ENGINE,False
LN-507606,CUST-104881,2025-05-02,687.0,R4,RISK_ENGINE,False
LN-507607,CUST-105358,2025-05-02,584.0,R6,RISK_ENGINE,False
LN-507608,CUST-104444,2025-05-02,626.0,R5,RISK_ENGINE,False
LN-507609,CUST-101575,2025-05-02,750.0,R2,RISK_ENGINE,False
LN-507610,CUST-103196,2025-05-02,706.0,R3,RISK_ENGINE,False
LN-507611,CUST-106668,2025-05-02,761.0,R2,RISK_ENGINE,False
LN-507612,CUST-106377,2025-05-02,764.0,R2,RISK_ENGINE,False
LN-507613,CUST-103281,2025-05-02,720.0,R3,RISK_ENGINE,False
LN-507614,CUST-100020,2025-05-02,811.0,R1,RISK_ENGINE,False
LN-507615,CUST-104877,2025-05-02,716.0,R3,RISK_ENGINE,False
LN-507616,CUST-105034,2025-05-02,762.0,R2,RISK_ENGINE,False
LN-507617,CUST-106289,2025-05-02,671.0,R4,RISK_ENGINE,False
LN-507618,CUST-100672,2025-05-02,766.0,R2,RISK_ENGINE,False
LN-507619,CUST-104736,2025-05-02,675.0,R4,RISK_ENGINE,False
LN-507620,CUST-105931,2025-05-02,682.0,R4,RISK_ENGINE,False
LN-507621,CUST-102561,2025-05-02,729.0,R3,RISK_ENGINE,False
LN-507622,CUST-106742,2025-05-02,597.0,R6,RISK_ENGINE,False
LN-507623,CUST-104058,2025-05-02,770.0,R2,RISK_ENGINE,False
LN-507624,CUST-103244,2025-05-02,817.0,R1,RISK_ENGINE,False
LN-507625,CUST-100137,2025-05-02,810.0,R1,RISK_ENGINE,False
LN-507626,CUST-102230,2025-05-02,607.0,R6,RISK_ENGINE,False
LN-507627,CUST-105564,2025-05-02,678.0,R4,RISK_ENGINE,False
LN-507628,CUST-103409,2025-05-02,646.0,R5,RISK_ENGINE,False
LN-507629,CUST-102825,2025-05-02,638.0,R5,RISK_ENGINE,False
LN-507630,CUST-106947,2025-05-02,613.0,R6,RISK_ENGINE,False
LN-507631,CUST-105892,2025-05-02,765.0,R2,RISK_ENGINE,False
LN-507632,CUST-104900,2025-05-02,642.0,R5,RISK_ENGINE,False
LN-507633,CUST-100636,2025-05-02,597.0,R6,RISK_ENGINE,False
LN-507634,CUST-103397,2025-05-02,818.0,R1,RISK_ENGINE,False
LN-507635,CUST-103629,2025-05-02,639.0,R5,RISK_ENGINE,False
LN-507636,CUST-101319,2025-05-02,603.0,R6,RISK_ENGINE,False
LN-507637,CUST-101330,2025-05-02,773.0,R2,RISK_ENGINE,False
LN-507638,CUST-105643,2025-05-02,753.0,R2,RISK_ENGINE,False
LN-507639,CUST-106220,2025-05-02,624.0,R5,RISK_ENGINE,False
LN-507640,CUST-100716,2025-05-02,712.0,R3,RISK_ENGINE,False
LN-507641,CUST-101484,2025-05-02,675.0,R4,RISK_ENGINE,False
LN-507642,CUST-103480,2025-05-02,721.0,R3,RISK_ENGINE,False
LN-507643,CUST-103723,2025-05-02,590.0,R6,RISK_ENGINE,False
LN-507644,CUST-104778,2025-05-02,722.0,R3,RISK_ENGINE,False
LN-507645,CUST-107982,2025-05-02,721.0,R3,RISK_ENGINE,False
LN-507646,CUST-101261,2025-05-02,641.0,R5,RISK_ENGINE,False
LN-507647,CUST-105650,2025-05-02,714.0,R3,RISK_ENGINE,False
LN-507648,CUST-103232,2025-05-02,764.0,R2,RISK_ENGINE,False
LN-507649,CUST-102799,2025-05-02,648.0,R5,RISK_ENGINE,False
LN-507650,CUST-103259,2025-05-02,811.0,R1,RISK_ENGINE,False
LN-507651,CUST-103087,2025-05-02,643.0,R5,RISK_ENGINE,False
LN-507652,CUST-104371,2025-05-02,731.0,R3,RISK_ENGINE,False
LN-507653,CUST-106752,2025-05-02,719.0,R3,RISK_ENGINE,False
LN-507654,CUST-103627,2025-05-02,817.0,R1,RISK_ENGINE,False
LN-507655,CUST-105060,2025-05-02,641.0,R5,RISK_ENGINE,False
LN-507656,CUST-101911,2025-05-02,675.0,R4,RISK_ENGINE,False
LN-507657,CUST-103637,2025-05-02,809.0,R1,RISK_ENGINE,False
LN-507658,CUST-106273,2025-05-02,763.0,R2,RISK_ENGINE,False
LN-507659,CUST-101521,2025-05-02,720.0,R3,RISK_ENGINE,False
LN-507660,CUST-105703,2025-05-02,716.0,R3,RISK_ENGINE,False
LN-507661,CUST-101009,2025-05-02,629.0,R5,RISK_ENGINE,False
LN-507662,CUST-104958,2025-05-02,824.0,R1,RISK_ENGINE,False
LN-507663,CUST-107501,2025-05-02,683.0,R4,RISK_ENGINE,False
LN-507664,CUST-102143,2025-05-02,761.0,R2,RISK_ENGINE,False
LN-507665,CUST-106390,2025-05-02,656.0,R5,RISK_ENGINE,False
LN-507666,CUST-104761,2025-05-02,816.0,R1,RISK_ENGINE,False
LN-507667,CUST-104089,2025-05-02,681.0,R4,RISK_ENGINE,False
LN-507668,CUST-107371,2025-05-02,823.0,R1,RISK_ENGINE,False
LN-507669,CUST-106786,2025-05-02,431.0,R7,RISK_ENGINE,False
LN-507670,CUST-102246,2025-05-02,667.0,R4,RISK_ENGINE,False
LN-507671,CUST-101572,2025-05-02,699.0,R4,RISK_ENGINE,False
LN-507672,CUST-107259,2025-05-02,811.0,R1,RISK_ENGINE,False
LN-507673,CUST-103336,2025-05-02,762.0,R2,RISK_ENGINE,False
LN-507674,CUST-101657,2025-05-02,679.0,R4,RISK_ENGINE,False
LN-507675,CUST-101344,2025-05-02,601.0,R6,RISK_ENGINE,False
LN-507676,CUST-100830,2025-05-02,808.0,R1,RISK_ENGINE,False
LN-507677,CUST-105015,2025-05-02,754.0,R2,RISK_ENGINE,False
LN-507678,CUST-101821,2025-05-02,438.0,R7,RISK_ENGINE,False
